query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7e3n__1__1.A_2.A__1.B_1.C_1.D,1.0,1,96.0,227,90.6079295154185,90.6079295154185,Low density,Protein structure,protein_lddt_max,70,100.0
7e48__1__1.C__1.J_1.K,0.375,2,100.0,2284,84.92031523642731,84.92031523642731,High density,Protein structure,protein_lddt_max,70,37.5
7e5f__1__1.A_2.A__2.B,0.5,1,99.0,690,86.75942028985507,86.75942028985507,High density,Protein structure,protein_lddt_max,70,50.0
7e5g__1__1.A_2.A__2.B,0.0,1,99.0,705,86.36312056737589,86.36312056737589,High density,Protein structure,protein_lddt_max,70,0.0
7e60__1__1.A__1.B_1.C,0.0,1,99.0,1,99.0,99.0,Low density,Protein structure,protein_lddt_max,70,0.0
7eba__1__1.A__1.C,0.0,1,98.0,238,95.09243697478992,95.09243697478992,Low density,Protein structure,protein_lddt_max,70,0.0
7ec3__1__1.A__1.E_1.F,0.75,2,71.0,30,70.26666666666667,70.26666666666667,Low density,Protein structure,protein_lddt_max,70,75.0
7ed1__1__1.A_1.B__1.C_1.D_1.E_1.F,0.25,1,94.0,15,91.8,91.8,Low density,Protein structure,protein_lddt_max,70,25.0
7ed2__1__1.A_1.B__1.F_1.G_1.H,0.5,1,95.0,15,92.66666666666667,92.66666666666667,Low density,Protein structure,protein_lddt_max,70,50.0
7edz__1__1.A_2.A__1.E_1.G_1.I,0.625,2,84.0,16,82.5,82.5,Low density,Protein structure,protein_lddt_max,70,62.5
7ee5__1__1.A__1.H,0.5,1,98.0,63,80.98412698412699,80.98412698412699,Low density,Protein structure,protein_lddt_max,70,50.0
7eer__1__2.A__2.E_2.F,0.625,2,100.0,196,84.84693877551021,84.84693877551021,Low density,Protein structure,protein_lddt_max,70,62.5
7ef7__1__1.A__1.B_1.C,0.75,1,76.0,1,76.0,76.0,Low density,Protein structure,protein_lddt_max,70,75.0
7ejh__1__1.C__1.L_1.M,0.375,2,99.0,3902,75.32803690415172,75.32803690415172,High density,Protein structure,protein_lddt_max,70,37.5
7eji__1__1.D__1.V_1.W,0.375,2,99.0,4004,74.90309690309691,74.90309690309691,High density,Protein structure,protein_lddt_max,70,37.5
7ejv__1__1.B__1.D,0.75,1,98.0,325,76.28615384615385,76.28615384615385,Low density,Protein structure,protein_lddt_max,70,75.0
7ejw__1__1.A_1.B__1.I_1.J,1.0,1,94.0,5,82.8,82.8,Low density,Protein structure,protein_lddt_max,70,100.0
7ekr__1__1.A__1.C,0.75,1,97.0,45,91.44444444444444,91.44444444444444,Low density,Protein structure,protein_lddt_max,70,75.0
7elt__1__2.A__2.B,0.75,1,90.0,96,79.54166666666667,79.54166666666667,Low density,Protein structure,protein_lddt_max,70,75.0
7en5__1__1.A_3.A_4.A__3.B,0.0,1,79.0,2,79.0,79.0,Low density,Protein structure,protein_lddt_max,70,0.0
7en7__1__1.A_2.A_4.A__2.B,0.0,1,80.0,2,80.0,80.0,Low density,Protein structure,protein_lddt_max,70,0.0
7en9__1__1.A_2.A__2.B,1.0,1,99.0,889,96.19910011248594,96.19910011248594,High density,Protein structure,protein_lddt_max,70,100.0
7end__1__1.A_2.A__2.B,0.75,1,100.0,889,94.92913385826772,94.92913385826772,High density,Protein structure,protein_lddt_max,70,75.0
7ene__1__1.A_1.B__1.E,0.25,1,98.0,889,88.16422947131609,88.16422947131609,High density,Protein structure,protein_lddt_max,70,25.0
7ens__1__2.A__2.B_2.C_2.D,1.0,2,89.0,192,79.78125,79.78125,Low density,Protein structure,protein_lddt_max,70,100.0
7eqk__1__1.B__1.F_1.G,0.25,1,96.0,1,96.0,96.0,Low density,Protein structure,protein_lddt_max,70,25.0
7er2__1__1.A__1.B,1.0,1,97.0,2303,77.37646547980894,77.37646547980894,High density,Protein structure,protein_lddt_max,70,100.0
7erb__1__1.A__1.E_1.F,0.625,2,95.0,16,94.125,94.125,Low density,Protein structure,protein_lddt_max,70,62.5
7ere__1__1.A_1.B__1.G_1.I,0.5,2,95.0,16,94.875,94.875,Low density,Protein structure,protein_lddt_max,70,50.0
7es1__1__1.A__1.C,0.0,1,69.0,0,,69.0,No neighbours,Protein structure,protein_lddt_max,70,0.0
7esb__1__1.A__1.B_1.C_1.D_1.E,0.0,1,78.0,9,75.44444444444444,75.44444444444444,Low density,Protein structure,protein_lddt_max,70,0.0
7esc__1__1.A__1.B_1.C,1.0,1,76.0,7,75.57142857142857,75.57142857142857,Low density,Protein structure,protein_lddt_max,70,100.0
7eue__1__1.B__1.F,0.0,1,94.0,1,94.0,94.0,Low density,Protein structure,protein_lddt_max,70,0.0
7euz__1__1.B__1.E_1.F,0.75,1,94.0,1,94.0,94.0,Low density,Protein structure,protein_lddt_max,70,75.0
7ev2__1__2.A__2.B_2.C_2.D,1.0,2,90.0,196,79.84693877551021,79.84693877551021,Low density,Protein structure,protein_lddt_max,70,100.0
7ev3__1__2.A__2.B_2.C_2.D,1.0,2,90.0,196,79.6734693877551,79.6734693877551,Low density,Protein structure,protein_lddt_max,70,100.0
7eve__1__1.A__1.B_1.C_1.D,1.0,1,79.0,3389,74.88433166125701,74.88433166125701,High density,Protein structure,protein_lddt_max,70,100.0
7evu__1__1.B__1.E_1.F,0.875,2,98.0,240,91.40833333333333,91.40833333333333,Low density,Protein structure,protein_lddt_max,70,87.5
7evv__1__1.A__1.B_1.C,0.75,2,97.0,240,90.5,90.5,Low density,Protein structure,protein_lddt_max,70,75.0
7ex2__1__1.A__1.C_1.D_1.E,0.0,1,89.0,14,87.57142857142857,87.57142857142857,Low density,Protein structure,protein_lddt_max,70,0.0
7ex3__1__1.A__1.B_1.C_1.D,0.0,1,90.0,14,87.71428571428571,87.71428571428571,Low density,Protein structure,protein_lddt_max,70,0.0
7eyt__1__1.A_1.C__1.E_1.F_1.G,0.0,1,84.0,59,79.08474576271186,79.08474576271186,Low density,Protein structure,protein_lddt_max,70,0.0
7eyu__1__1.A_1.B__1.C_1.D_1.E,0.0,1,84.0,59,78.40677966101696,78.40677966101696,Low density,Protein structure,protein_lddt_max,70,0.0
7ezq__1__2.A__2.B_2.C,1.0,1,99.0,34,93.47058823529412,93.47058823529412,Low density,Protein structure,protein_lddt_max,70,100.0
7f06__1__1.A__1.C,1.0,1,68.0,0,,68.0,No neighbours,Protein structure,protein_lddt_max,70,100.0
7f10__1__1.B__1.C,0.0,1,75.0,15,74.4,74.4,Low density,Protein structure,protein_lddt_max,70,0.0
7f2k__1__1.A__1.C_1.D_1.E,0.5,1,100.0,962,84.71309771309771,84.71309771309771,High density,Protein structure,protein_lddt_max,70,50.0
7f2l__1__1.A__1.C_1.D_1.E,0.0,1,100.0,960,84.45,84.45,High density,Protein structure,protein_lddt_max,70,0.0
7f2m__1__1.A__1.C_1.D_1.E,0.0,1,100.0,957,84.42528735632185,84.42528735632185,High density,Protein structure,protein_lddt_max,70,0.0
7f2u__1__1.A__1.C_1.D_1.E,1.0,1,76.0,7,75.14285714285714,75.14285714285714,Low density,Protein structure,protein_lddt_max,70,100.0
7f35__1__1.A_1.B__1.G,0.0,1,94.0,2678,81.18259895444362,81.18259895444362,High density,Protein structure,protein_lddt_max,70,0.0
7f42__1__1.B__1.C,0.25,1,97.0,97,86.85567010309278,86.85567010309278,Low density,Protein structure,protein_lddt_max,70,25.0
7f4c__1__1.A__1.C_1.D,1.0,1,96.0,24,73.83333333333333,73.83333333333333,Low density,Protein structure,protein_lddt_max,70,100.0
7f50__1__1.A__1.B_1.C_1.E,1.0,1,100.0,281,92.70106761565836,92.70106761565836,Low density,Protein structure,protein_lddt_max,70,100.0
7f51__1__1.A__1.C,0.0,1,91.0,152,76.09868421052632,76.09868421052632,Low density,Protein structure,protein_lddt_max,70,0.0
7f6j__1__1.A__1.D_1.E,1.0,1,95.0,1958,79.0582226762002,79.0582226762002,High density,Protein structure,protein_lddt_max,70,100.0
7f6w__1__2.A__2.B,1.0,1,92.0,199,84.74371859296483,84.74371859296483,Low density,Protein structure,protein_lddt_max,70,100.0
7f7d__1__2.A__2.B,0.0,1,66.0,0,,66.0,No neighbours,Protein structure,protein_lddt_max,70,0.0
7f7m__1__1.A__1.C_1.D,0.5,2,94.0,1030,81.04077669902912,81.04077669902912,High density,Protein structure,protein_lddt_max,70,50.0
7f8t__1__1.A__1.L_1.M,0.75,1,100.0,16,94.875,94.875,Low density,Protein structure,protein_lddt_max,70,75.0
7f8u__1__1.A__1.B,0.0,1,94.0,405,83.39506172839506,83.39506172839506,High density,Protein structure,protein_lddt_max,70,0.0
7f99__1__1.B__1.L_1.O,0.75,2,98.0,240,88.75833333333334,88.75833333333334,Low density,Protein structure,protein_lddt_max,70,75.0
7f9a__1__1.A__1.C_1.O,0.875,2,98.0,240,87.84166666666667,87.84166666666667,Low density,Protein structure,protein_lddt_max,70,87.5
7f9b__1__1.A__1.C_1.I,0.875,2,99.0,240,89.675,89.675,Low density,Protein structure,protein_lddt_max,70,87.5
7fai__1__1.A__1.E,0.0,1,100.0,418,91.63157894736842,91.63157894736842,High density,Protein structure,protein_lddt_max,70,0.0
7faj__1__1.A__1.E,0.0,1,100.0,419,91.89021479713604,91.89021479713604,High density,Protein structure,protein_lddt_max,70,0.0
7fak__1__1.A__1.B,0.5,1,97.0,120,90.56666666666666,90.56666666666666,Low density,Protein structure,protein_lddt_max,70,50.0
7fan__1__1.A__1.B_1.C,0.625,2,97.0,240,90.56666666666666,90.56666666666666,Low density,Protein structure,protein_lddt_max,70,62.5
7faq__1__1.A__1.B_1.C_1.D_1.E,0.75,1,100.0,918,77.63725490196079,77.63725490196079,High density,Protein structure,protein_lddt_max,70,75.0
7far__1__1.A__1.B_1.C_1.D,0.5,1,99.0,917,77.09160305343511,77.09160305343511,High density,Protein structure,protein_lddt_max,70,50.0
7fcz__1__2.B__2.D,0.75,1,92.0,653,71.87442572741195,71.87442572741195,High density,Protein structure,protein_lddt_max,70,75.0
7fd0__1__1.A__1.C,0.5,1,96.0,560,72.09285714285714,72.09285714285714,High density,Protein structure,protein_lddt_max,70,50.0
7fd6__1__1.A__1.B,0.5,1,100.0,107,82.90654205607477,82.90654205607477,Low density,Protein structure,protein_lddt_max,70,50.0
7fe2__1__1.A__1.E_1.I,0.75,1,85.0,47,81.02127659574468,81.02127659574468,Low density,Protein structure,protein_lddt_max,70,75.0
7fee__1__1.A__1.D,0.5,1,85.0,45,76.13333333333334,76.13333333333334,Low density,Protein structure,protein_lddt_max,70,50.0
7fee__1__1.A__1.E,0.0,1,85.0,45,76.13333333333334,76.13333333333334,Low density,Protein structure,protein_lddt_max,70,0.0
7fgm__1__1.A__1.C_1.D_1.E,1.0,1,98.0,281,92.05338078291815,92.05338078291815,Low density,Protein structure,protein_lddt_max,70,100.0
7fgp__1__1.A__1.C_1.G,1.0,1,67.0,0,,67.0,No neighbours,Protein structure,protein_lddt_max,70,100.0
7fha__1__1.A__1.C,1.0,1,97.0,56,78.64285714285714,78.64285714285714,Low density,Protein structure,protein_lddt_max,70,100.0
7fhb__1__1.A__1.B,0.5,1,97.0,6,88.0,88.0,Low density,Protein structure,protein_lddt_max,70,50.0
7fhs__1__1.A__1.E_1.G,1.0,1,99.0,337,85.94658753709199,85.94658753709199,High density,Protein structure,protein_lddt_max,70,100.0
7fja__1__1.A__1.C_1.D,0.75,1,88.0,40,84.45,84.45,Low density,Protein structure,protein_lddt_max,70,75.0
7fmg__1__1.A__1.C,0.0,1,100.0,65,91.0923076923077,91.0923076923077,Low density,Protein structure,protein_lddt_max,70,0.0
7fnt__1__1.B__1.C,0.0,1,100.0,19,99.52631578947368,99.52631578947368,Low density,Protein structure,protein_lddt_max,70,0.0
7fti__1__1.A__1.C,0.75,1,92.0,69,86.82608695652173,86.82608695652173,Low density,Protein structure,protein_lddt_max,70,75.0
7ftr__1__1.A__1.C_1.D_1.E_1.G,0.375,2,93.0,138,88.23188405797102,88.23188405797102,Low density,Protein structure,protein_lddt_max,70,37.5
7ftu__1__1.A__1.C_1.D_1.E_1.G,0.25,2,93.0,138,88.23188405797102,88.23188405797102,Low density,Protein structure,protein_lddt_max,70,25.0
7ftv__1__1.A__1.C,0.0,1,92.0,69,86.8840579710145,86.8840579710145,Low density,Protein structure,protein_lddt_max,70,0.0
7ftw__1__1.A__1.C,0.0,1,92.0,69,86.14492753623189,86.14492753623189,Low density,Protein structure,protein_lddt_max,70,0.0
7ftz__1__1.A__1.D,0.0,1,93.0,69,87.53623188405797,87.53623188405797,Low density,Protein structure,protein_lddt_max,70,0.0
7fu2__1__1.A__1.C,0.0,1,91.0,69,87.20289855072464,87.20289855072464,Low density,Protein structure,protein_lddt_max,70,0.0
7fu6__1__1.A__1.C,0.0,1,92.0,69,86.84057971014492,86.84057971014492,Low density,Protein structure,protein_lddt_max,70,0.0
7fu7__1__1.A__1.C,0.0,1,93.0,69,87.01449275362319,87.01449275362319,Low density,Protein structure,protein_lddt_max,70,0.0
7fu8__1__1.A__1.C,0.0,1,91.0,69,86.6376811594203,86.6376811594203,Low density,Protein structure,protein_lddt_max,70,0.0
7fuc__1__1.A__1.C,0.0,1,92.0,69,87.26086956521739,87.26086956521739,Low density,Protein structure,protein_lddt_max,70,0.0
7fuf__1__1.A__1.C,0.0,1,94.0,69,88.14492753623189,88.14492753623189,Low density,Protein structure,protein_lddt_max,70,0.0
7fum__1__1.A__1.C,0.0,1,92.0,69,86.66666666666667,86.66666666666667,Low density,Protein structure,protein_lddt_max,70,0.0
7fur__1__1.A__1.C_1.D_1.E_1.F,0.375,2,92.0,138,87.66666666666667,87.66666666666667,Low density,Protein structure,protein_lddt_max,70,37.5
7fw3__1__1.A__1.B,0.0,1,100.0,324,81.60185185185185,81.60185185185185,Low density,Protein structure,protein_lddt_max,70,0.0
7fwb__1__1.A__1.B,0.0,1,99.0,325,80.84307692307692,80.84307692307692,Low density,Protein structure,protein_lddt_max,70,0.0
7fwe__1__1.A__1.B,0.75,1,100.0,324,81.50308641975309,81.50308641975309,Low density,Protein structure,protein_lddt_max,70,75.0
7fwh__1__1.A__1.B,1.0,1,100.0,323,81.08978328173374,81.08978328173374,Low density,Protein structure,protein_lddt_max,70,100.0
7fwi__1__1.A__1.D,0.0,1,96.0,318,81.67295597484276,81.67295597484276,Low density,Protein structure,protein_lddt_max,70,0.0
7fwl__1__1.A__1.B,0.5,1,97.0,322,80.36024844720497,80.36024844720497,Low density,Protein structure,protein_lddt_max,70,50.0
7fwm__1__1.A__1.B,0.0,1,98.0,324,81.22839506172839,81.22839506172839,Low density,Protein structure,protein_lddt_max,70,0.0
7fwn__1__1.A__1.D,0.5,1,99.0,319,81.03761755485894,81.03761755485894,Low density,Protein structure,protein_lddt_max,70,50.0
7fwr__1__1.A__1.B,0.25,1,99.0,318,81.18867924528301,81.18867924528301,Low density,Protein structure,protein_lddt_max,70,25.0
7fx1__1__1.A__1.B,1.0,1,100.0,326,82.1963190184049,82.1963190184049,Low density,Protein structure,protein_lddt_max,70,100.0
7fxi__1__1.A__1.D,0.75,1,99.0,324,81.0679012345679,81.0679012345679,Low density,Protein structure,protein_lddt_max,70,75.0
7fy8__1__1.A__1.I_1.J,0.0,1,97.0,269,74.00371747211896,74.00371747211896,Low density,Protein structure,protein_lddt_max,70,0.0
7fyr__1__1.A__1.B,0.0,1,99.0,321,81.32398753894081,81.32398753894081,Low density,Protein structure,protein_lddt_max,70,0.0
7fys__1__1.A__1.B,0.75,1,100.0,323,81.80185758513932,81.80185758513932,Low density,Protein structure,protein_lddt_max,70,75.0
7fyx__1__1.A__1.C,0.75,1,98.0,323,81.15789473684211,81.15789473684211,Low density,Protein structure,protein_lddt_max,70,75.0
7fz0__1__1.A__1.E,1.0,1,96.0,319,81.07836990595611,81.07836990595611,Low density,Protein structure,protein_lddt_max,70,100.0
7fz3__1__1.A__1.B,1.0,1,99.0,326,81.42638036809817,81.42638036809817,Low density,Protein structure,protein_lddt_max,70,100.0
7fzc__1__1.A__1.B,1.0,1,100.0,324,81.44444444444444,81.44444444444444,Low density,Protein structure,protein_lddt_max,70,100.0
7fzl__1__1.A__1.B,0.25,1,100.0,323,81.44582043343654,81.44582043343654,Low density,Protein structure,protein_lddt_max,70,25.0
7fzs__1__1.A__1.B,1.0,1,100.0,322,80.85093167701864,80.85093167701864,Low density,Protein structure,protein_lddt_max,70,100.0
7g00__1__1.A__1.Q,0.0,1,97.0,316,74.20886075949367,74.20886075949367,Low density,Protein structure,protein_lddt_max,70,0.0
7g07__1__1.A__1.B,0.5,1,98.0,326,81.88036809815951,81.88036809815951,Low density,Protein structure,protein_lddt_max,70,50.0
7g0g__1__1.A__1.B,0.5,1,100.0,324,81.15123456790124,81.15123456790124,Low density,Protein structure,protein_lddt_max,70,50.0
7g0j__1__1.A__1.D,1.0,1,100.0,324,81.29320987654322,81.29320987654322,Low density,Protein structure,protein_lddt_max,70,100.0
7g0t__1__1.A__1.B,0.0,1,98.0,325,81.46461538461539,81.46461538461539,Low density,Protein structure,protein_lddt_max,70,0.0
7g10__1__1.A__1.D,0.25,1,100.0,323,81.69969040247678,81.69969040247678,Low density,Protein structure,protein_lddt_max,70,25.0
7g1b__1__1.A__1.B,0.75,1,100.0,326,81.10736196319019,81.10736196319019,Low density,Protein structure,protein_lddt_max,70,75.0
7g1e__1__1.A__1.C,1.0,1,100.0,325,81.47076923076924,81.47076923076924,Low density,Protein structure,protein_lddt_max,70,100.0
7g1j__1__1.A__1.B,0.25,1,99.0,327,81.72477064220183,81.72477064220183,Low density,Protein structure,protein_lddt_max,70,25.0
7g1m__1__1.A__1.B,0.75,1,98.0,327,82.43119266055047,82.43119266055047,Low density,Protein structure,protein_lddt_max,70,75.0
7g20__1__1.A__1.B,0.5,1,100.0,323,81.6439628482972,81.6439628482972,Low density,Protein structure,protein_lddt_max,70,50.0
7gaw__1__1.A_1.B__1.K,0.0,1,100.0,889,96.27784026996625,96.27784026996625,High density,Protein structure,protein_lddt_max,70,0.0
7gb6__1__1.A_2.A__1.F,1.0,1,100.0,889,96.14060742407199,96.14060742407199,High density,Protein structure,protein_lddt_max,70,100.0
7gb7__1__1.A_2.A__1.B,0.75,1,100.0,889,96.64116985376828,96.64116985376828,High density,Protein structure,protein_lddt_max,70,75.0
7gb8__1__1.A_2.A__1.F,1.0,1,100.0,889,96.67829021372329,96.67829021372329,High density,Protein structure,protein_lddt_max,70,100.0
7gbc__1__1.A_2.A__2.E,0.25,1,100.0,889,96.355455568054,96.355455568054,High density,Protein structure,protein_lddt_max,70,25.0
7gbd__1__1.A_2.A__2.E,1.0,1,100.0,889,96.65354330708661,96.65354330708661,High density,Protein structure,protein_lddt_max,70,100.0
7gbe__1__1.A_2.A__1.B,0.75,1,100.0,889,96.08886389201349,96.08886389201349,High density,Protein structure,protein_lddt_max,70,75.0
7gbg__1__1.A_2.A__2.E,1.0,1,100.0,889,96.36220472440945,96.36220472440945,High density,Protein structure,protein_lddt_max,70,100.0
7gbi__1__1.A_2.A__2.D,0.5,1,100.0,889,96.1259842519685,96.1259842519685,High density,Protein structure,protein_lddt_max,70,50.0
7gbo__1__1.A_2.A__1.E,1.0,1,100.0,889,96.45894263217097,96.45894263217097,High density,Protein structure,protein_lddt_max,70,100.0
7gbp__1__1.A_2.A__2.F,1.0,1,100.0,889,96.56130483689539,96.56130483689539,High density,Protein structure,protein_lddt_max,70,100.0
7gbq__1__1.A_2.A__1.E,1.0,1,100.0,889,96.24071991001125,96.24071991001125,High density,Protein structure,protein_lddt_max,70,100.0
7gbr__1__1.A_2.A__2.F,0.75,1,100.0,889,96.5421822272216,96.5421822272216,High density,Protein structure,protein_lddt_max,70,75.0
7gbs__1__1.A_2.A__1.E_1.F,1.0,1,100.0,889,96.24971878515186,96.24971878515186,High density,Protein structure,protein_lddt_max,70,100.0
7gbw__1__1.A_2.A__1.F,1.0,1,100.0,889,96.41957255343083,96.41957255343083,High density,Protein structure,protein_lddt_max,70,100.0
7gby__1__1.A_2.A__1.E,1.0,1,100.0,889,96.04161979752531,96.04161979752531,High density,Protein structure,protein_lddt_max,70,100.0
7gbz__1__1.A_2.A__2.F,1.0,1,100.0,889,96.01124859392576,96.01124859392576,High density,Protein structure,protein_lddt_max,70,100.0
7gc0__1__1.A_2.A__1.E,0.75,1,100.0,889,95.9482564679415,95.9482564679415,High density,Protein structure,protein_lddt_max,70,75.0
7gc1__1__1.A_2.A__2.E,0.5,1,100.0,889,95.86839145106862,95.86839145106862,High density,Protein structure,protein_lddt_max,70,50.0
7gc2__1__1.A_2.A__2.E,0.5,1,100.0,889,96.3970753655793,96.3970753655793,High density,Protein structure,protein_lddt_max,70,50.0
7gc3__1__1.A_2.A__2.F,0.25,1,100.0,889,96.62879640044994,96.62879640044994,High density,Protein structure,protein_lddt_max,70,25.0
7gc4__1__1.A_2.A__1.F_1.G,1.0,1,100.0,889,96.55455568053993,96.55455568053993,High density,Protein structure,protein_lddt_max,70,100.0
7gc8__1__1.A_2.A__2.E,1.0,1,100.0,889,96.86276715410574,96.86276715410574,High density,Protein structure,protein_lddt_max,70,100.0
7gcd__1__1.A_2.A__1.F_1.G,1.0,1,100.0,889,96.60629921259843,96.60629921259843,High density,Protein structure,protein_lddt_max,70,100.0
