query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7e5f__1__1.A_2.A__2.B,0.5,1,100.0,660,68.55757575757576,68.55757575757576,High density,Protein sequence,protein_fident_max,50,50.0
7e5g__1__1.A_2.A__2.B,0.0,1,100.0,660,68.44848484848485,68.44848484848485,High density,Protein sequence,protein_fident_max,50,0.0
7e60__1__1.A__1.B_1.C,0.0,1,100.0,1,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,0.0
7eba__1__1.A__1.C,0.0,1,100.0,225,99.29333333333334,99.29333333333334,High density,Protein sequence,protein_fident_max,50,0.0
7ec3__1__1.A__1.E_1.F,0.75,2,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7ed1__1__1.A_1.B__1.C_1.D_1.E_1.F,0.25,1,76.0,15,72.0,72.0,Low density,Protein sequence,protein_fident_max,50,25.0
7ed2__1__1.A_1.B__1.F_1.G_1.H,0.5,1,76.0,15,71.93333333333334,71.93333333333334,Low density,Protein sequence,protein_fident_max,50,50.0
7edz__1__1.A_2.A__1.E_1.G_1.I,0.625,2,37.0,0,,37.0,No neighbours,Protein sequence,protein_fident_max,50,62.5
7ee5__1__1.A__1.H,0.5,1,73.0,10,72.1,72.1,Low density,Protein sequence,protein_fident_max,50,50.0
7eer__1__2.A__2.E_2.F,0.625,2,100.0,154,89.01298701298701,89.01298701298701,High density,Protein sequence,protein_fident_max,50,62.5
7ef7__1__1.A__1.B_1.C,0.75,1,25.0,0,,25.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7ejh__1__1.C__1.L_1.M,0.375,2,98.0,48,88.0,88.0,Low density,Protein sequence,protein_fident_max,50,37.5
7eji__1__1.D__1.V_1.W,0.375,2,98.0,48,88.0,88.0,Low density,Protein sequence,protein_fident_max,50,37.5
7ejv__1__1.B__1.D,0.75,1,100.0,14,97.42857142857143,97.42857142857143,Low density,Protein sequence,protein_fident_max,50,75.0
7ejw__1__1.A_1.B__1.I_1.J,1.0,1,100.0,2,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,100.0
7ekr__1__1.A__1.C,0.75,1,78.0,40,76.05,76.05,Low density,Protein sequence,protein_fident_max,50,75.0
7elt__1__2.A__2.B,0.75,1,51.0,31,50.45161290322581,50.45161290322581,Low density,Protein sequence,protein_fident_max,50,75.0
7en5__1__1.A_3.A_4.A__3.B,0.0,1,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7en7__1__1.A_2.A_4.A__2.B,0.0,1,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7en9__1__1.A_2.A__2.B,1.0,1,100.0,836,97.32177033492823,97.32177033492823,High density,Protein sequence,protein_fident_max,50,100.0
7end__1__1.A_2.A__2.B,0.75,1,100.0,843,94.62396204033215,94.62396204033215,High density,Protein sequence,protein_fident_max,50,75.0
7ene__1__1.A_1.B__1.E,0.25,1,100.0,824,52.09708737864078,52.09708737864078,High density,Protein sequence,protein_fident_max,50,25.0
7ens__1__2.A__2.B_2.C_2.D,1.0,2,51.0,66,50.484848484848484,50.484848484848484,Low density,Protein sequence,protein_fident_max,50,100.0
7eqk__1__1.B__1.F_1.G,0.25,1,87.0,1,87.0,87.0,Low density,Protein sequence,protein_fident_max,50,25.0
7er2__1__1.A__1.B,1.0,1,97.0,379,92.18997361477572,92.18997361477572,High density,Protein sequence,protein_fident_max,50,100.0
7erb__1__1.A__1.E_1.F,0.625,2,100.0,16,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,62.5
7ere__1__1.A_1.B__1.G_1.I,0.5,2,100.0,16,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,50.0
7es1__1__1.A__1.C,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7esb__1__1.A__1.B_1.C_1.D_1.E,0.0,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7esc__1__1.A__1.B_1.C,1.0,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7eue__1__1.B__1.F,0.0,1,82.0,1,82.0,82.0,Low density,Protein sequence,protein_fident_max,50,0.0
7euz__1__1.B__1.E_1.F,0.75,1,85.0,1,85.0,85.0,Low density,Protein sequence,protein_fident_max,50,75.0
7ev2__1__2.A__2.B_2.C_2.D,1.0,2,50.0,32,50.0,50.0,Low density,Protein sequence,protein_fident_max,50,100.0
7ev3__1__2.A__2.B_2.C_2.D,1.0,2,50.0,4,50.0,50.0,Low density,Protein sequence,protein_fident_max,50,100.0
7eve__1__1.A__1.B_1.C_1.D,1.0,1,35.0,0,,35.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7evu__1__1.B__1.E_1.F,0.875,2,100.0,208,69.29807692307692,69.29807692307692,High density,Protein sequence,protein_fident_max,50,87.5
7evv__1__1.A__1.B_1.C,0.75,2,98.0,208,68.26923076923077,68.26923076923077,High density,Protein sequence,protein_fident_max,50,75.0
7ex2__1__1.A__1.C_1.D_1.E,0.0,1,51.0,14,50.357142857142854,50.357142857142854,Low density,Protein sequence,protein_fident_max,50,0.0
7ex3__1__1.A__1.B_1.C_1.D,0.0,1,51.0,14,50.57142857142857,50.57142857142857,Low density,Protein sequence,protein_fident_max,50,0.0
7eyt__1__1.A_1.C__1.E_1.F_1.G,0.0,1,38.0,0,,38.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7eyu__1__1.A_1.B__1.C_1.D_1.E,0.0,1,39.0,0,,39.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7ezq__1__2.A__2.B_2.C,1.0,1,100.0,30,97.06666666666666,97.06666666666666,Low density,Protein sequence,protein_fident_max,50,100.0
7f06__1__1.A__1.C,1.0,1,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7f10__1__1.B__1.C,0.0,1,21.0,0,,21.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7f2k__1__1.A__1.C_1.D_1.E,0.5,1,100.0,347,96.89625360230548,96.89625360230548,High density,Protein sequence,protein_fident_max,50,50.0
7f2l__1__1.A__1.C_1.D_1.E,0.0,1,100.0,347,96.92219020172911,96.92219020172911,High density,Protein sequence,protein_fident_max,50,0.0
7f2m__1__1.A__1.C_1.D_1.E,0.0,1,100.0,347,96.89625360230548,96.89625360230548,High density,Protein sequence,protein_fident_max,50,0.0
7f2u__1__1.A__1.C_1.D_1.E,1.0,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7f35__1__1.A_1.B__1.G,0.0,1,92.0,2029,58.61508132084771,58.61508132084771,High density,Protein sequence,protein_fident_max,50,0.0
7f42__1__1.B__1.C,0.25,1,100.0,77,67.58441558441558,67.58441558441558,Low density,Protein sequence,protein_fident_max,50,25.0
7f4c__1__1.A__1.C_1.D,1.0,1,98.0,2,98.0,98.0,Low density,Protein sequence,protein_fident_max,50,100.0
7f50__1__1.A__1.B_1.C_1.E,1.0,1,100.0,262,78.4885496183206,78.4885496183206,High density,Protein sequence,protein_fident_max,50,100.0
7f51__1__1.A__1.C,0.0,1,99.0,25,98.08,98.08,Low density,Protein sequence,protein_fident_max,50,0.0
7f6j__1__1.A__1.D_1.E,1.0,1,100.0,49,80.0204081632653,80.0204081632653,Low density,Protein sequence,protein_fident_max,50,100.0
7f6w__1__2.A__2.B,1.0,1,61.0,93,55.55913978494624,55.55913978494624,Low density,Protein sequence,protein_fident_max,50,100.0
7f7d__1__2.A__2.B,0.0,1,26.0,0,,26.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
7f7m__1__1.A__1.C_1.D,0.5,2,86.0,6,72.66666666666667,72.66666666666667,Low density,Protein sequence,protein_fident_max,50,50.0
7f8t__1__1.A__1.L_1.M,0.75,1,100.0,14,98.5,98.5,Low density,Protein sequence,protein_fident_max,50,75.0
7f8u__1__1.A__1.B,0.0,1,100.0,393,77.01526717557252,77.01526717557252,High density,Protein sequence,protein_fident_max,50,0.0
7f99__1__1.B__1.L_1.O,0.75,2,100.0,184,67.15217391304348,67.15217391304348,High density,Protein sequence,protein_fident_max,50,75.0
7f9a__1__1.A__1.C_1.O,0.875,2,100.0,184,66.67391304347827,66.67391304347827,High density,Protein sequence,protein_fident_max,50,87.5
7f9b__1__1.A__1.C_1.I,0.875,2,100.0,184,67.27173913043478,67.27173913043478,High density,Protein sequence,protein_fident_max,50,87.5
7fai__1__1.A__1.E,0.0,1,100.0,292,100.0,100.0,High density,Protein sequence,protein_fident_max,50,0.0
7faj__1__1.A__1.E,0.0,1,100.0,292,100.0,100.0,High density,Protein sequence,protein_fident_max,50,0.0
7fak__1__1.A__1.B,0.5,1,99.0,104,69.0,69.0,Low density,Protein sequence,protein_fident_max,50,50.0
7fan__1__1.A__1.B_1.C,0.625,2,98.0,208,68.66346153846153,68.66346153846153,High density,Protein sequence,protein_fident_max,50,62.5
7faq__1__1.A__1.B_1.C_1.D_1.E,0.75,1,100.0,55,90.67272727272727,90.67272727272727,Low density,Protein sequence,protein_fident_max,50,75.0
7far__1__1.A__1.B_1.C_1.D,0.5,1,99.0,55,91.54545454545455,91.54545454545455,Low density,Protein sequence,protein_fident_max,50,50.0
7fcz__1__2.B__2.D,0.75,1,98.0,32,93.90625,93.90625,Low density,Protein sequence,protein_fident_max,50,75.0
7fd0__1__1.A__1.C,0.5,1,97.0,32,93.875,93.875,Low density,Protein sequence,protein_fident_max,50,50.0
7fd6__1__1.A__1.B,0.5,1,100.0,62,68.3225806451613,68.3225806451613,Low density,Protein sequence,protein_fident_max,50,50.0
7fe2__1__1.A__1.E_1.I,0.75,1,46.0,0,,46.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7fee__1__1.A__1.D,0.5,1,98.0,48,61.145833333333336,61.145833333333336,Low density,Protein sequence,protein_fident_max,50,50.0
7fee__1__1.A__1.E,0.0,1,98.0,48,61.145833333333336,61.145833333333336,Low density,Protein sequence,protein_fident_max,50,0.0
7fgm__1__1.A__1.C_1.D_1.E,1.0,1,100.0,262,78.49236641221374,78.49236641221374,High density,Protein sequence,protein_fident_max,50,100.0
7fgp__1__1.A__1.C_1.G,1.0,1,26.0,0,,26.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
7fha__1__1.A__1.C,1.0,1,77.0,18,70.16666666666667,70.16666666666667,Low density,Protein sequence,protein_fident_max,50,100.0
7fhb__1__1.A__1.B,0.5,1,100.0,4,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,50.0
7fhs__1__1.A__1.E_1.G,1.0,1,100.0,184,98.375,98.375,High density,Protein sequence,protein_fident_max,50,100.0
7fja__1__1.A__1.C_1.D,0.75,1,47.0,0,,47.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
7fmg__1__1.A__1.C,0.0,1,100.0,65,90.38461538461539,90.38461538461539,Low density,Protein sequence,protein_fident_max,50,0.0
7fnt__1__1.B__1.C,0.0,1,100.0,19,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,0.0
7fti__1__1.A__1.C,0.75,1,98.0,69,88.07246376811594,88.07246376811594,Low density,Protein sequence,protein_fident_max,50,75.0
7ftr__1__1.A__1.C_1.D_1.E_1.G,0.375,2,100.0,138,88.47826086956522,88.47826086956522,Low density,Protein sequence,protein_fident_max,50,37.5
7ftu__1__1.A__1.C_1.D_1.E_1.G,0.25,2,99.0,138,87.92753623188406,87.92753623188406,Low density,Protein sequence,protein_fident_max,50,25.0
7ftv__1__1.A__1.C,0.0,1,98.0,69,87.73913043478261,87.73913043478261,Low density,Protein sequence,protein_fident_max,50,0.0
7ftw__1__1.A__1.C,0.0,1,99.0,69,87.89855072463769,87.89855072463769,Low density,Protein sequence,protein_fident_max,50,0.0
7ftz__1__1.A__1.D,0.0,1,99.0,69,88.14492753623189,88.14492753623189,Low density,Protein sequence,protein_fident_max,50,0.0
7fu2__1__1.A__1.C,0.0,1,97.0,69,86.34782608695652,86.34782608695652,Low density,Protein sequence,protein_fident_max,50,0.0
7fu6__1__1.A__1.C,0.0,1,97.0,69,86.7536231884058,86.7536231884058,Low density,Protein sequence,protein_fident_max,50,0.0
7fu7__1__1.A__1.C,0.0,1,98.0,69,87.01449275362319,87.01449275362319,Low density,Protein sequence,protein_fident_max,50,0.0
7fu8__1__1.A__1.C,0.0,1,100.0,69,88.6086956521739,88.6086956521739,Low density,Protein sequence,protein_fident_max,50,0.0
7fuc__1__1.A__1.C,0.0,1,98.0,69,87.57971014492753,87.57971014492753,Low density,Protein sequence,protein_fident_max,50,0.0
7fuf__1__1.A__1.C,0.0,1,99.0,69,87.3768115942029,87.3768115942029,Low density,Protein sequence,protein_fident_max,50,0.0
7fum__1__1.A__1.C,0.0,1,98.0,69,87.07246376811594,87.07246376811594,Low density,Protein sequence,protein_fident_max,50,0.0
7fur__1__1.A__1.C_1.D_1.E_1.F,0.375,2,100.0,138,88.4927536231884,88.4927536231884,Low density,Protein sequence,protein_fident_max,50,37.5
7fw3__1__1.A__1.B,0.0,1,100.0,75,80.36,80.36,Low density,Protein sequence,protein_fident_max,50,0.0
7fwb__1__1.A__1.B,0.0,1,100.0,75,80.53333333333333,80.53333333333333,Low density,Protein sequence,protein_fident_max,50,0.0
7fwe__1__1.A__1.B,0.75,1,100.0,75,80.56,80.56,Low density,Protein sequence,protein_fident_max,50,75.0
7fwh__1__1.A__1.B,1.0,1,100.0,75,80.52,80.52,Low density,Protein sequence,protein_fident_max,50,100.0
7fwi__1__1.A__1.D,0.0,1,100.0,66,60.5,60.5,Low density,Protein sequence,protein_fident_max,50,0.0
7fwl__1__1.A__1.B,0.5,1,100.0,75,80.66666666666667,80.66666666666667,Low density,Protein sequence,protein_fident_max,50,50.0
7fwm__1__1.A__1.B,0.0,1,100.0,75,79.02666666666667,79.02666666666667,Low density,Protein sequence,protein_fident_max,50,0.0
7fwn__1__1.A__1.D,0.5,1,100.0,75,80.53333333333333,80.53333333333333,Low density,Protein sequence,protein_fident_max,50,50.0
7fwr__1__1.A__1.B,0.25,1,100.0,75,80.56,80.56,Low density,Protein sequence,protein_fident_max,50,25.0
7fx1__1__1.A__1.B,1.0,1,100.0,75,80.72,80.72,Low density,Protein sequence,protein_fident_max,50,100.0
7fxi__1__1.A__1.D,0.75,1,100.0,75,80.46666666666667,80.46666666666667,Low density,Protein sequence,protein_fident_max,50,75.0
7fy8__1__1.A__1.I_1.J,0.0,1,100.0,5,95.2,95.2,Low density,Protein sequence,protein_fident_max,50,0.0
7fyr__1__1.A__1.B,0.0,1,100.0,75,80.25333333333333,80.25333333333333,Low density,Protein sequence,protein_fident_max,50,0.0
7fys__1__1.A__1.B,0.75,1,100.0,75,80.48,80.48,Low density,Protein sequence,protein_fident_max,50,75.0
7fyx__1__1.A__1.C,0.75,1,100.0,75,80.6,80.6,Low density,Protein sequence,protein_fident_max,50,75.0
7fz0__1__1.A__1.E,1.0,1,100.0,75,80.66666666666667,80.66666666666667,Low density,Protein sequence,protein_fident_max,50,100.0
7fz3__1__1.A__1.B,1.0,1,100.0,75,80.18666666666667,80.18666666666667,Low density,Protein sequence,protein_fident_max,50,100.0
7fzc__1__1.A__1.B,1.0,1,100.0,75,80.56,80.56,Low density,Protein sequence,protein_fident_max,50,100.0
7fzl__1__1.A__1.B,0.25,1,100.0,75,80.45333333333333,80.45333333333333,Low density,Protein sequence,protein_fident_max,50,25.0
7fzs__1__1.A__1.B,1.0,1,100.0,75,80.48,80.48,Low density,Protein sequence,protein_fident_max,50,100.0
7g00__1__1.A__1.Q,0.0,1,100.0,5,96.4,96.4,Low density,Protein sequence,protein_fident_max,50,0.0
7g07__1__1.A__1.B,0.5,1,100.0,75,80.50666666666666,80.50666666666666,Low density,Protein sequence,protein_fident_max,50,50.0
7g0g__1__1.A__1.B,0.5,1,100.0,75,80.56,80.56,Low density,Protein sequence,protein_fident_max,50,50.0
7g0j__1__1.A__1.D,1.0,1,100.0,75,80.46666666666667,80.46666666666667,Low density,Protein sequence,protein_fident_max,50,100.0
7g0t__1__1.A__1.B,0.0,1,100.0,75,80.49333333333334,80.49333333333334,Low density,Protein sequence,protein_fident_max,50,0.0
7g10__1__1.A__1.D,0.25,1,100.0,75,79.02666666666667,79.02666666666667,Low density,Protein sequence,protein_fident_max,50,25.0
7g1b__1__1.A__1.B,0.75,1,100.0,75,80.6,80.6,Low density,Protein sequence,protein_fident_max,50,75.0
7g1e__1__1.A__1.C,1.0,1,100.0,75,80.53333333333333,80.53333333333333,Low density,Protein sequence,protein_fident_max,50,100.0
7g1j__1__1.A__1.B,0.25,1,100.0,75,80.18666666666667,80.18666666666667,Low density,Protein sequence,protein_fident_max,50,25.0
7g1m__1__1.A__1.B,0.75,1,94.0,75,78.41333333333333,78.41333333333333,Low density,Protein sequence,protein_fident_max,50,75.0
7g20__1__1.A__1.B,0.5,1,100.0,75,80.54666666666667,80.54666666666667,Low density,Protein sequence,protein_fident_max,50,50.0
7gaw__1__1.A_1.B__1.K,0.0,1,100.0,836,97.32177033492823,97.32177033492823,High density,Protein sequence,protein_fident_max,50,0.0
7gb6__1__1.A_2.A__1.F,1.0,1,100.0,843,96.94306049822065,96.94306049822065,High density,Protein sequence,protein_fident_max,50,100.0
7gb7__1__1.A_2.A__1.B,0.75,1,100.0,836,97.32177033492823,97.32177033492823,High density,Protein sequence,protein_fident_max,50,75.0
7gb8__1__1.A_2.A__1.F,1.0,1,100.0,836,97.32177033492823,97.32177033492823,High density,Protein sequence,protein_fident_max,50,100.0
7gbc__1__1.A_2.A__2.E,0.25,1,100.0,836,97.32057416267942,97.32057416267942,High density,Protein sequence,protein_fident_max,50,25.0
7gbd__1__1.A_2.A__2.E,1.0,1,100.0,836,97.32296650717703,97.32296650717703,High density,Protein sequence,protein_fident_max,50,100.0
7gbe__1__1.A_2.A__1.B,0.75,1,100.0,843,96.932384341637,96.932384341637,High density,Protein sequence,protein_fident_max,50,75.0
7gbg__1__1.A_2.A__2.E,1.0,1,100.0,843,96.94424673784104,96.94424673784104,High density,Protein sequence,protein_fident_max,50,100.0
7gbi__1__1.A_2.A__2.D,0.5,1,100.0,843,96.94306049822065,96.94306049822065,High density,Protein sequence,protein_fident_max,50,50.0
7gbo__1__1.A_2.A__1.E,1.0,1,100.0,836,97.32296650717703,97.32296650717703,High density,Protein sequence,protein_fident_max,50,100.0
7gbp__1__1.A_2.A__2.F,1.0,1,100.0,836,97.32296650717703,97.32296650717703,High density,Protein sequence,protein_fident_max,50,100.0
7gbq__1__1.A_2.A__1.E,1.0,1,100.0,838,97.20883054892602,97.20883054892602,High density,Protein sequence,protein_fident_max,50,100.0
7gbr__1__1.A_2.A__2.F,0.75,1,100.0,838,97.20883054892602,97.20883054892602,High density,Protein sequence,protein_fident_max,50,75.0
7gbs__1__1.A_2.A__1.E_1.F,1.0,1,100.0,843,96.94424673784104,96.94424673784104,High density,Protein sequence,protein_fident_max,50,100.0
7gbw__1__1.A_2.A__1.F,1.0,1,100.0,836,97.32177033492823,97.32177033492823,High density,Protein sequence,protein_fident_max,50,100.0
7gby__1__1.A_2.A__1.E,1.0,1,100.0,843,96.94424673784104,96.94424673784104,High density,Protein sequence,protein_fident_max,50,100.0
7gbz__1__1.A_2.A__2.F,1.0,1,100.0,843,96.94306049822065,96.94306049822065,High density,Protein sequence,protein_fident_max,50,100.0
7gc0__1__1.A_2.A__1.E,0.75,1,100.0,843,96.932384341637,96.932384341637,High density,Protein sequence,protein_fident_max,50,75.0
7gc1__1__1.A_2.A__2.E,0.5,1,100.0,843,96.932384341637,96.932384341637,High density,Protein sequence,protein_fident_max,50,50.0
7gc2__1__1.A_2.A__2.E,0.5,1,100.0,836,97.32177033492823,97.32177033492823,High density,Protein sequence,protein_fident_max,50,50.0
7gc3__1__1.A_2.A__2.F,0.25,1,100.0,843,96.932384341637,96.932384341637,High density,Protein sequence,protein_fident_max,50,25.0
7gc4__1__1.A_2.A__1.F_1.G,1.0,1,100.0,843,96.94424673784104,96.94424673784104,High density,Protein sequence,protein_fident_max,50,100.0
7gc8__1__1.A_2.A__2.E,1.0,1,100.0,836,97.32296650717703,97.32296650717703,High density,Protein sequence,protein_fident_max,50,100.0
7gcd__1__1.A_2.A__1.F_1.G,1.0,1,100.0,843,96.94068801897983,96.94068801897983,High density,Protein sequence,protein_fident_max,50,100.0
7gce__1__1.A_2.A__2.E,0.75,1,100.0,843,96.94424673784104,96.94424673784104,High density,Protein sequence,protein_fident_max,50,75.0
7gcf__1__1.A_2.A__2.E,1.0,1,100.0,838,97.20883054892602,97.20883054892602,High density,Protein sequence,protein_fident_max,50,100.0
7gcj__1__1.A_2.A__1.E,1.0,1,100.0,843,96.93119810201661,96.93119810201661,High density,Protein sequence,protein_fident_max,50,100.0
7gck__1__1.A_2.A__1.E,1.0,1,100.0,838,97.20883054892602,97.20883054892602,High density,Protein sequence,protein_fident_max,50,100.0
7gcn__1__1.A_2.A__2.F,1.0,1,100.0,843,96.94187425860024,96.94187425860024,High density,Protein sequence,protein_fident_max,50,100.0
7gco__1__1.A_2.A__2.E,0.75,1,100.0,843,96.94424673784104,96.94424673784104,High density,Protein sequence,protein_fident_max,50,75.0
7gcq__1__1.A_2.A__1.F,1.0,1,100.0,843,96.93950177935943,96.93950177935943,High density,Protein sequence,protein_fident_max,50,100.0
